InputStoryid,premise,hypothesis,label,ending_id,premise_len,hypothesis_len
3be5ad30-ff57-4914-99b8-b89ae807bf6c,Lizzy lives on an island in the tropics. Everyday they go to the banana plantation and get some. Today Lizzy wanted to pick her own bananas. She climbed the tall tree and realized how big the bunches were.,Lizzy decided she did not like bananas.,0,1,38,7
3be5ad30-ff57-4914-99b8-b89ae807bf6c,Lizzy lives on an island in the tropics. Everyday they go to the banana plantation and get some. Today Lizzy wanted to pick her own bananas. She climbed the tall tree and realized how big the bunches were.,Lizzy needed help to get the bananas down.,1,2,38,8
b0646c99-45f2-4db5-bc83-e60e69b37387,"In 1997 I rode on an old bus. A local group rented a 1957 transit bus, painted in old colors. I rode on the bus as it went all over suburban Boston. I took plenty of photos.",I am afraid of heights.,0,1,37,5
b0646c99-45f2-4db5-bc83-e60e69b37387,"In 1997 I rode on an old bus. A local group rented a 1957 transit bus, painted in old colors. I rode on the bus as it went all over suburban Boston. I took plenty of photos.",I had a great time!,1,2,37,5
a555794a-41f6-4893-9125-1a0a3a5445f1,Bryan wondered why his arms itched. He scratched his arms until they left scars because it was so bad. He finally went to the doctor and he found out he had poison ivy. The doctor gave him ointment and some antibiotics.,Bryan went home in pain.,0,1,41,5
a555794a-41f6-4893-9125-1a0a3a5445f1,Bryan wondered why his arms itched. He scratched his arms until they left scars because it was so bad. He finally went to the doctor and he found out he had poison ivy. The doctor gave him ointment and some antibiotics.,Bryan went home relieved.,1,2,41,4
418b31ba-eb1a-4986-b569-dafa82f58bc3,Tony and Mark were fierce rivals on the basketball court. Everyday after school they would meet at the local blacktop to play. They would always play one on one. They were always so evenly matched.,Tony would blowout Mark.,0,1,35,4
418b31ba-eb1a-4986-b569-dafa82f58bc3,Tony and Mark were fierce rivals on the basketball court. Everyday after school they would meet at the local blacktop to play. They would always play one on one. They were always so evenly matched.,The games were very close.,1,2,35,5
3213262c-8178-478f-9528-61fdc6f89dee,Becky and her friends decided to make some candy bars. The got all the ingredients together and got to it. The girls had a ton of fun. When the candy cooled they put them in bags.,The girls decided they never wanted to make candy bars again.,0,1,36,11
3213262c-8178-478f-9528-61fdc6f89dee,Becky and her friends decided to make some candy bars. The got all the ingredients together and got to it. The girls had a ton of fun. When the candy cooled they put them in bags.,Her friends suggested she should sell the candy at a bake sale.,1,2,36,12
900e1a7a-c221-4b15-9998-750301bd6a31,Robin went to the gym. She worked out for 2 hours. While at the gym she did arms and abs. She was determined to get in shape.,She continued to work out for the rest of the year.,1,1,27,11
900e1a7a-c221-4b15-9998-750301bd6a31,Robin went to the gym. She worked out for 2 hours. While at the gym she did arms and abs. She was determined to get in shape.,She went home and ate 3 cartons of ice cream.,0,2,27,10
89cbffbf-4258-47a7-944a-9241ec0c2f17,"Rachelle worked hard to buy her first home. She was very proud of her accomplishment. Unfortunately, she lost her job and eventually, her home. She decided to stay in a hotel and find a new job.",She was happy at the turn of events.,0,1,36,8
89cbffbf-4258-47a7-944a-9241ec0c2f17,"Rachelle worked hard to buy her first home. She was very proud of her accomplishment. Unfortunately, she lost her job and eventually, her home. She decided to stay in a hotel and find a new job.",She became depressed.,1,2,36,3
9b291170-7135-4249-9411-24c27a685414,Bill saved all his pocket change for 2 weeks last month. It was for a sucker from the store. He brought all his chance and bought the sucker. Walking home he tripped and fell.,Bill thought he was the luckiest guy alive.,0,1,34,8
9b291170-7135-4249-9411-24c27a685414,Bill saved all his pocket change for 2 weeks last month. It was for a sucker from the store. He brought all his chance and bought the sucker. Walking home he tripped and fell.,Bill was sad to see the sucker covered with dirt on the ground.,1,2,34,13
f5625636-c343-4673-8695-dd8f5ed5058e,"Neil was visiting Romania. He had just arrived and was excited to see Transylvania. When he got there, he saw gorgeous old castles. He also found friendly locals.",Neil decided to never return to Transylvania.,0,1,28,7
f5625636-c343-4673-8695-dd8f5ed5058e,"Neil was visiting Romania. He had just arrived and was excited to see Transylvania. When he got there, he saw gorgeous old castles. He also found friendly locals.",Neil enjoyed visiting Transylvania.,1,2,28,4
4491c70f-158c-4c4b-b5ed-87b3812711f3,Last week a stunt double tried a new stunt. It involved a big car crash. Something went wrong and one of the safety harnesses snapped. The stunt man was ejected from his seat.,The stunt man was paralyzed.,1,1,33,5
4491c70f-158c-4c4b-b5ed-87b3812711f3,Last week a stunt double tried a new stunt. It involved a big car crash. Something went wrong and one of the safety harnesses snapped. The stunt man was ejected from his seat.,The stunt man loved it.,0,2,33,5
b666186a-9b57-42d0-adb8-96ccab629c82,"Pamela was so excited to finally have a boyfriend, Ralph. Ralph never listened to what she said. He rarely showed up on time. He flirted too much with other girls.",Ralph then asked Pamela to marry her.,0,1,30,7
b666186a-9b57-42d0-adb8-96ccab629c82,"Pamela was so excited to finally have a boyfriend, Ralph. Ralph never listened to what she said. He rarely showed up on time. He flirted too much with other girls.",Pamela decided to break up with Ralph.,1,2,30,7
76e63073-9411-4974-b799-5d2d97b66955,Helen wanted to go to space. She decided to become an astronaut. She studied very hard. She  passed all the tests!,Helen looked forward to her first mission.,1,1,21,7
76e63073-9411-4974-b799-5d2d97b66955,Helen wanted to go to space. She decided to become an astronaut. She studied very hard. She  passed all the tests!,Helen dreaded seeing outerspace.,0,2,21,4
9f211d53-a8ce-4dbb-9962-d0a7a431775c,Hailey liked to play with her friends. She had a playdate every week. One day Hailey's mom got in an argument with one of the other moms. Hailey was told they were never going back.,Hailey was excited to see them all again tomorrow.,0,1,35,9
9f211d53-a8ce-4dbb-9962-d0a7a431775c,Hailey liked to play with her friends. She had a playdate every week. One day Hailey's mom got in an argument with one of the other moms. Hailey was told they were never going back.,Hailey cried to think that she would not see her friends.,1,2,35,11
7afb9047-0f6b-42cc-9787-34aacba9d03b,"Maybelle's breath always smelled like peppermints. Her house did as well, or at least that's what he remembers. To this day he keeps peppermints in his cupboards. They remind him of his grandma and what she meant to him.",He hates his grandmother.,0,1,39,4
7afb9047-0f6b-42cc-9787-34aacba9d03b,"Maybelle's breath always smelled like peppermints. Her house did as well, or at least that's what he remembers. To this day he keeps peppermints in his cupboards. They remind him of his grandma and what she meant to him.",It is a fond memory.,1,2,39,5
a7055395-54de-49ed-83dd-c185ea15d576,"Valerie decided she wanted to learn German. She signed up for a class to teach her. When she wasn't in class, she studied very hard. Soon, she decided to practice speaking German with a German friend.",Valerie wanted to visit Germany.,1,1,36,5
a7055395-54de-49ed-83dd-c185ea15d576,"Valerie decided she wanted to learn German. She signed up for a class to teach her. When she wasn't in class, she studied very hard. Soon, she decided to practice speaking German with a German friend.",Valerie hopes to live in Italy someday.,0,2,36,7
e45e2974-a14f-4f8b-b681-ca7cb37cd2ee,Tim just got a new phone. He had dropped it a few time hours within getting it. He decided he needed a case to protect his phone. He went to the local store and purchased a waterproof phone case.,Tim's phone became ruined when he spilled water on it.,0,1,39,10
e45e2974-a14f-4f8b-b681-ca7cb37cd2ee,Tim just got a new phone. He had dropped it a few time hours within getting it. He decided he needed a case to protect his phone. He went to the local store and purchased a waterproof phone case.,Tim didn't have to worry about dropping it in water anymore.,1,2,39,11
2f5c65fb-843e-4997-8140-13f5f38c9137,Gina's family pulled into a rest stop off the highway. Gina got out and stretched her legs. At the stop there was a gas station and a Burger King. Gina normally didn't like Burger King's fries.,Gina walked down the highway without her family.,0,1,36,8
2f5c65fb-843e-4997-8140-13f5f38c9137,Gina's family pulled into a rest stop off the highway. Gina got out and stretched her legs. At the stop there was a gas station and a Burger King. Gina normally didn't like Burger King's fries.,Gina was so hungry that the fries tasted good this time.,1,2,36,11
f3c5e059-72e7-412b-9248-80396c4e240a,I got a call late one night. Thinking it was one of my friends I answered. The woman who was on the other line was unfamiliar to me. I asked who it was and why they were calling.,She said she was my long lost mother.,1,1,38,8
f3c5e059-72e7-412b-9248-80396c4e240a,I got a call late one night. Thinking it was one of my friends I answered. The woman who was on the other line was unfamiliar to me. I asked who it was and why they were calling.,I said goodbye to the man on the phone.,0,2,38,9
2ad06102-faf3-4d63-8256-be03d543ce2c,Nelly the cashier was having a bad day at the store. She kept making small mistakes and people were getting mad. Even her last customer was mad and it wasn't even her fault. As soon as it was time for her break she dashed outside.,Nelly hated the outdoors.,0,1,45,4
2ad06102-faf3-4d63-8256-be03d543ce2c,Nelly the cashier was having a bad day at the store. She kept making small mistakes and people were getting mad. Even her last customer was mad and it wasn't even her fault. As soon as it was time for her break she dashed outside.,The fresh air was exactly what Nelly needed to clear her head.,1,2,45,12
2db35e99-36cf-4fbd-876d-d26fe8b649c9,Alec's daughter wanted more blocks to play with. Alec figured that blocks would develop her scientific mind. Alec bought blocks with letters on them. Alec's daughter made words with them rather than structures.,Alec and his wife decided to go to the movies.,0,1,33,10
2db35e99-36cf-4fbd-876d-d26fe8b649c9,Alec's daughter wanted more blocks to play with. Alec figured that blocks would develop her scientific mind. Alec bought blocks with letters on them. Alec's daughter made words with them rather than structures.,Alec was happy to see his daughter developing her verbal ability.,1,2,33,11
