InputStoryid,premise,hypothesis,label,ending_id,text
81959648-7d1f-4f5e-a960-50465d1c6faf,"Drake attended a party on Friday. He discovered that his wallet had been stolen from his coat. Drake immediately called the police, but the wallet was not found. Drake confronted the host of the party about the issue.",And the host told him that he didn't know either.,1,1,"Drake attended a party on Friday. He discovered that his wallet had been stolen from his coat. Drake immediately called the police, but the wallet was not found. Drake confronted the host of the party about the issue. [SEP] And the host told him that he didn't know either."
81959648-7d1f-4f5e-a960-50465d1c6faf,"Drake attended a party on Friday. He discovered that his wallet had been stolen from his coat. Drake immediately called the police, but the wallet was not found. Drake confronted the host of the party about the issue.",Drake told the host he wanted to attend his parties again.,0,2,"Drake attended a party on Friday. He discovered that his wallet had been stolen from his coat. Drake immediately called the police, but the wallet was not found. Drake confronted the host of the party about the issue. [SEP] Drake told the host he wanted to attend his parties again."
e3651067-1160-43b9-bb24-93137b4a8298,"Anna wanted to bake a cake for her mom's birthday. She tried twice, but both cakes fell flat. Then she found a solution. She went to the bakery and bought a cake.",She ate the cake alone at home.,0,1,"Anna wanted to bake a cake for her mom's birthday. She tried twice, but both cakes fell flat. Then she found a solution. She went to the bakery and bought a cake. [SEP] She ate the cake alone at home."
e3651067-1160-43b9-bb24-93137b4a8298,"Anna wanted to bake a cake for her mom's birthday. She tried twice, but both cakes fell flat. Then she found a solution. She went to the bakery and bought a cake.",Her mother enjoyed the cake greatly.,1,2,"Anna wanted to bake a cake for her mom's birthday. She tried twice, but both cakes fell flat. Then she found a solution. She went to the bakery and bought a cake. [SEP] Her mother enjoyed the cake greatly."
19852081-0594-415f-924f-19b2e606a26e,Kay was moving back in with her mom. She sadly packed her things and drove to her mom's house. Her mother helped her unpack her car. There was no enough room for Kay's things.,Kay had to put some of her things in storage.,1,1,Kay was moving back in with her mom. She sadly packed her things and drove to her mom's house. Her mother helped her unpack her car. There was no enough room for Kay's things. [SEP] Kay had to put some of her things in storage.
19852081-0594-415f-924f-19b2e606a26e,Kay was moving back in with her mom. She sadly packed her things and drove to her mom's house. Her mother helped her unpack her car. There was no enough room for Kay's things.,Kay had to go buy more things.,0,2,Kay was moving back in with her mom. She sadly packed her things and drove to her mom's house. Her mother helped her unpack her car. There was no enough room for Kay's things. [SEP] Kay had to go buy more things.
f1911438-d757-4798-953e-eee6c5397dc6,"Al and Val were very close twins. They dressed alike, talked alike and were together 24/7. One day, Val was diagnosed with terminal cancer. She soon died, and Al was completely devastated.",Al and Val went out to eat.,0,1,"Al and Val were very close twins. They dressed alike, talked alike and were together 24/7. One day, Val was diagnosed with terminal cancer. She soon died, and Al was completely devastated. [SEP] Al and Val went out to eat."
f1911438-d757-4798-953e-eee6c5397dc6,"Al and Val were very close twins. They dressed alike, talked alike and were together 24/7. One day, Val was diagnosed with terminal cancer. She soon died, and Al was completely devastated.",Al felt even lonelier as time went on.,1,2,"Al and Val were very close twins. They dressed alike, talked alike and were together 24/7. One day, Val was diagnosed with terminal cancer. She soon died, and Al was completely devastated. [SEP] Al felt even lonelier as time went on."
3e6e375f-2f96-4bd0-81b5-b7584e4734f7,Sandy had purchased a new bed. She needed to clean her room before the delivery men arrived. She also needed to get rid of her old bed. Her friend Jim wanted her old bed.,Sandy threw her bed away.,0,1,Sandy had purchased a new bed. She needed to clean her room before the delivery men arrived. She also needed to get rid of her old bed. Her friend Jim wanted her old bed. [SEP] Sandy threw her bed away.
3e6e375f-2f96-4bd0-81b5-b7584e4734f7,Sandy had purchased a new bed. She needed to clean her room before the delivery men arrived. She also needed to get rid of her old bed. Her friend Jim wanted her old bed.,Sandy sold Jim her old bed.,1,2,Sandy had purchased a new bed. She needed to clean her room before the delivery men arrived. She also needed to get rid of her old bed. Her friend Jim wanted her old bed. [SEP] Sandy sold Jim her old bed.
2d4cb4d7-46f3-4cdf-989b-4f2c27f674b5,"My mom was about to drive across a train track. The signed opened up for the cars to pass. However, it was a false alarm since a train was moving close-by. It was within a few feet of the cars.",My mom jumped into the swimming pool.,0,1,"My mom was about to drive across a train track. The signed opened up for the cars to pass. However, it was a false alarm since a train was moving close-by. It was within a few feet of the cars. [SEP] My mom jumped into the swimming pool."
2d4cb4d7-46f3-4cdf-989b-4f2c27f674b5,"My mom was about to drive across a train track. The signed opened up for the cars to pass. However, it was a false alarm since a train was moving close-by. It was within a few feet of the cars.",My mom slammed on the brakes just in time.,1,2,"My mom was about to drive across a train track. The signed opened up for the cars to pass. However, it was a false alarm since a train was moving close-by. It was within a few feet of the cars. [SEP] My mom slammed on the brakes just in time."
3309982d-6c74-429e-b45c-68412831b4a1,"Today was Pinwheels for Peace Day. My teacher took the class towards the front of the school. Everyone planted pinwheels near the stop. When we looked at the wheels from afar, they were spinning.",Our teacher told us to go back and remove the pinwheels.,0,1,"Today was Pinwheels for Peace Day. My teacher took the class towards the front of the school. Everyone planted pinwheels near the stop. When we looked at the wheels from afar, they were spinning. [SEP] Our teacher told us to go back and remove the pinwheels."
3309982d-6c74-429e-b45c-68412831b4a1,"Today was Pinwheels for Peace Day. My teacher took the class towards the front of the school. Everyone planted pinwheels near the stop. When we looked at the wheels from afar, they were spinning.",Our teacher took a photo of the pinwheels.,1,2,"Today was Pinwheels for Peace Day. My teacher took the class towards the front of the school. Everyone planted pinwheels near the stop. When we looked at the wheels from afar, they were spinning. [SEP] Our teacher took a photo of the pinwheels."
67a75c6a-e95f-4b50-879e-8fe0b3a6278f,"Jenny's parents got divorced. Jenny and her mom moved to a tiny apartment filled with roaches. There was no stove, so they cooked chicken nuggets in a toaster oven. Jenny's mom ran out of money, so they went to a food bank.",Jenny was thrilled with her new living situation.,0,1,"Jenny's parents got divorced. Jenny and her mom moved to a tiny apartment filled with roaches. There was no stove, so they cooked chicken nuggets in a toaster oven. Jenny's mom ran out of money, so they went to a food bank. [SEP] Jenny was thrilled with her new living situation."
67a75c6a-e95f-4b50-879e-8fe0b3a6278f,"Jenny's parents got divorced. Jenny and her mom moved to a tiny apartment filled with roaches. There was no stove, so they cooked chicken nuggets in a toaster oven. Jenny's mom ran out of money, so they went to a food bank.",Jenny was unhappy.,1,2,"Jenny's parents got divorced. Jenny and her mom moved to a tiny apartment filled with roaches. There was no stove, so they cooked chicken nuggets in a toaster oven. Jenny's mom ran out of money, so they went to a food bank. [SEP] Jenny was unhappy."
11aaa45b-8850-4eaa-8830-2885770f28d9,"John was cooking dinner last night. He was making pork chops. Unfortunately, he dropped a pan and burned himself. He had to go to the hospital.",John had a wonderful evening.,0,1,"John was cooking dinner last night. He was making pork chops. Unfortunately, he dropped a pan and burned himself. He had to go to the hospital. [SEP] John had a wonderful evening."
